1759323786,eb78e671c668053cd33626a06c201fde,PennController,17,0,Translation,NULL,PennController,42,_Trial_,Start,1759323377452,Blötschkopp ,NULL
1759323786,eb78e671c668053cd33626a06c201fde,PennController,17,0,Translation,NULL,Controller-Form,Continuation,continuation,sdfsd,1759323383148,Blötschkopp ,Any addtional parameters were appended as additional columns
1759323786,eb78e671c668053cd33626a06c201fde,PennController,17,0,Translation,NULL,Controller-Form,Continuation,_REACTION_TIME_,5695,1759323383148,Blötschkopp ,Any addtional parameters were appended as additional columns
1759323786,eb78e671c668053cd33626a06c201fde,PennController,17,0,Translation,NULL,PennController,42,_Trial_,End,1759323383150,Blötschkopp ,NULL
1759323786,eb78e671c668053cd33626a06c201fde,PennController,15,0,Translation,NULL,PennController,40,_Trial_,Start,1759323383151,Zoch,NULL
1759323786,eb78e671c668053cd33626a06c201fde,PennController,15,0,Translation,NULL,Controller-Form,Continuation,continuation,sdfsd,1759323386135,Zoch,Any addtional parameters were appended as additional columns
1759323786,eb78e671c668053cd33626a06c201fde,PennController,15,0,Translation,NULL,Controller-Form,Continuation,_REACTION_TIME_,2982,1759323386135,Zoch,Any addtional parameters were appended as additional columns
1759323786,eb78e671c668053cd33626a06c201fde,PennController,15,0,Translation,NULL,PennController,40,_Trial_,End,1759323386140,Zoch,NULL
1759323786,eb78e671c668053cd33626a06c201fde,PennController,16,0,Translation,NULL,PennController,41,_Trial_,Start,1759323386141,Jebootsdaach,NULL
1759323786,eb78e671c668053cd33626a06c201fde,PennController,16,0,Translation,NULL,Controller-Form,Continuation,continuation,sdfsd,1759323389554,Jebootsdaach,Any addtional parameters were appended as additional columns
1759323786,eb78e671c668053cd33626a06c201fde,PennController,16,0,Translation,NULL,Controller-Form,Continuation,_REACTION_TIME_,3413,1759323389554,Jebootsdaach,Any addtional parameters were appended as additional columns
1759323786,eb78e671c668053cd33626a06c201fde,PennController,16,0,Translation,NULL,PennController,41,_Trial_,End,1759323389557,Jebootsdaach,NULL
1759323786,eb78e671c668053cd33626a06c201fde,PennController,14,0,Translation,NULL,PennController,39,_Trial_,Start,1759323389558,fiere,NULL
1759323786,eb78e671c668053cd33626a06c201fde,PennController,14,0,Translation,NULL,Controller-Form,Continuation,continuation,sdfsdf,1759323393760,fiere,Any addtional parameters were appended as additional columns
1759323786,eb78e671c668053cd33626a06c201fde,PennController,14,0,Translation,NULL,Controller-Form,Continuation,_REACTION_TIME_,4202,1759323393760,fiere,Any addtional parameters were appended as additional columns
1759323786,eb78e671c668053cd33626a06c201fde,PennController,14,0,Translation,NULL,PennController,39,_Trial_,End,1759323393763,fiere,NULL
1759323786,eb78e671c668053cd33626a06c201fde,PennController,19,0,Translation,NULL,PennController,44,_Trial_,Start,1759323393764,Halve Hahn,NULL
1759323786,eb78e671c668053cd33626a06c201fde,PennController,19,0,Translation,NULL,Controller-Form,Continuation,continuation,Brötchen mit käse,1759323409551,Halve Hahn,Any addtional parameters were appended as additional columns
1759323786,eb78e671c668053cd33626a06c201fde,PennController,19,0,Translation,NULL,Controller-Form,Continuation,_REACTION_TIME_,15785,1759323409551,Halve Hahn,Any addtional parameters were appended as additional columns
1759323786,eb78e671c668053cd33626a06c201fde,PennController,19,0,Translation,NULL,PennController,44,_Trial_,End,1759323409554,Halve Hahn,NULL
1759323786,eb78e671c668053cd33626a06c201fde,PennController,2,0,Translation,NULL,PennController,27,_Trial_,Start,1759323409554,Fastelovend ,NULL
1759323786,eb78e671c668053cd33626a06c201fde,PennController,2,0,Translation,NULL,Controller-Form,Continuation,continuation,sdsdf,1759323418218,Fastelovend ,Any addtional parameters were appended as additional columns
1759323786,eb78e671c668053cd33626a06c201fde,PennController,2,0,Translation,NULL,Controller-Form,Continuation,_REACTION_TIME_,8663,1759323418218,Fastelovend ,Any addtional parameters were appended as additional columns
1759323786,eb78e671c668053cd33626a06c201fde,PennController,2,0,Translation,NULL,PennController,27,_Trial_,End,1759323418221,Fastelovend ,NULL
1759323786,eb78e671c668053cd33626a06c201fde,PennController,10,0,Translation,NULL,PennController,35,_Trial_,Start,1759323418222,ming,NULL
1759323786,eb78e671c668053cd33626a06c201fde,PennController,10,0,Translation,NULL,Controller-Form,Continuation,continuation,asfd,1759323422724,ming,Any addtional parameters were appended as additional columns
1759323786,eb78e671c668053cd33626a06c201fde,PennController,10,0,Translation,NULL,Controller-Form,Continuation,_REACTION_TIME_,4502,1759323422724,ming,Any addtional parameters were appended as additional columns
1759323786,eb78e671c668053cd33626a06c201fde,PennController,10,0,Translation,NULL,PennController,35,_Trial_,End,1759323422726,ming,NULL
1759323786,eb78e671c668053cd33626a06c201fde,PennController,7,0,Translation,NULL,PennController,32,_Trial_,Start,1759323422727,Zick,NULL
1759323786,eb78e671c668053cd33626a06c201fde,PennController,7,0,Translation,NULL,Controller-Form,Continuation,continuation,asfdfdf,1759323429470,Zick,Any addtional parameters were appended as additional columns
1759323786,eb78e671c668053cd33626a06c201fde,PennController,7,0,Translation,NULL,Controller-Form,Continuation,_REACTION_TIME_,6743,1759323429470,Zick,Any addtional parameters were appended as additional columns
1759323786,eb78e671c668053cd33626a06c201fde,PennController,7,0,Translation,NULL,PennController,32,_Trial_,End,1759323429472,Zick,NULL
1759323786,eb78e671c668053cd33626a06c201fde,PennController,3,0,Translation,NULL,PennController,28,_Trial_,Start,1759323429472,fluppen,NULL
1759323786,eb78e671c668053cd33626a06c201fde,PennController,3,0,Translation,NULL,Controller-Form,Continuation,continuation,dfsdf,1759323433519,fluppen,Any addtional parameters were appended as additional columns
1759323786,eb78e671c668053cd33626a06c201fde,PennController,3,0,Translation,NULL,Controller-Form,Continuation,_REACTION_TIME_,4046,1759323433519,fluppen,Any addtional parameters were appended as additional columns
1759323786,eb78e671c668053cd33626a06c201fde,PennController,3,0,Translation,NULL,PennController,28,_Trial_,End,1759323433522,fluppen,NULL
1759323786,eb78e671c668053cd33626a06c201fde,PennController,20,0,Translation,NULL,PennController,45,_Trial_,Start,1759323433522,Ähzezupp,NULL
1759323786,eb78e671c668053cd33626a06c201fde,PennController,20,0,Translation,NULL,Controller-Form,Continuation,continuation,sdfsdf,1759323436527,Ähzezupp,Any addtional parameters were appended as additional columns
1759323786,eb78e671c668053cd33626a06c201fde,PennController,20,0,Translation,NULL,Controller-Form,Continuation,_REACTION_TIME_,3005,1759323436527,Ähzezupp,Any addtional parameters were appended as additional columns
1759323786,eb78e671c668053cd33626a06c201fde,PennController,20,0,Translation,NULL,PennController,45,_Trial_,End,1759323436531,Ähzezupp,NULL
1759323786,eb78e671c668053cd33626a06c201fde,PennController,18,0,Translation,NULL,PennController,43,_Trial_,Start,1759323436532,Flönz,NULL
1759323786,eb78e671c668053cd33626a06c201fde,PennController,18,0,Translation,NULL,Controller-Form,Continuation,continuation,sdfsdf,1759323439456,Flönz,Any addtional parameters were appended as additional columns
1759323786,eb78e671c668053cd33626a06c201fde,PennController,18,0,Translation,NULL,Controller-Form,Continuation,_REACTION_TIME_,2924,1759323439456,Flönz,Any addtional parameters were appended as additional columns
1759323786,eb78e671c668053cd33626a06c201fde,PennController,18,0,Translation,NULL,PennController,43,_Trial_,End,1759323439459,Flönz,NULL
1759323786,eb78e671c668053cd33626a06c201fde,PennController,13,0,Translation,NULL,PennController,38,_Trial_,Start,1759323439459,Köbes,NULL
1759323786,eb78e671c668053cd33626a06c201fde,PennController,13,0,Translation,NULL,Controller-Form,Continuation,continuation,sdfsdf,1759323442747,Köbes,Any addtional parameters were appended as additional columns
1759323786,eb78e671c668053cd33626a06c201fde,PennController,13,0,Translation,NULL,Controller-Form,Continuation,_REACTION_TIME_,3287,1759323442747,Köbes,Any addtional parameters were appended as additional columns
1759323786,eb78e671c668053cd33626a06c201fde,PennController,13,0,Translation,NULL,PennController,38,_Trial_,End,1759323442749,Köbes,NULL
1759323786,eb78e671c668053cd33626a06c201fde,PennController,21,0,Translation,NULL,PennController,46,_Trial_,Start,1759323442750,schäl,NULL
1759323786,eb78e671c668053cd33626a06c201fde,PennController,21,0,Translation,NULL,Controller-Form,Continuation,continuation,sdfsdf,1759323445468,schäl,Any addtional parameters were appended as additional columns
1759323786,eb78e671c668053cd33626a06c201fde,PennController,21,0,Translation,NULL,Controller-Form,Continuation,_REACTION_TIME_,2717,1759323445468,schäl,Any addtional parameters were appended as additional columns
1759323786,eb78e671c668053cd33626a06c201fde,PennController,21,0,Translation,NULL,PennController,46,_Trial_,End,1759323445470,schäl,NULL
1759323786,eb78e671c668053cd33626a06c201fde,PennController,6,0,Translation,NULL,PennController,31,_Trial_,Start,1759323445471,luure,NULL
1759323786,eb78e671c668053cd33626a06c201fde,PennController,6,0,Translation,NULL,Controller-Form,Continuation,continuation,sdfsdf,1759323449127,luure,Any addtional parameters were appended as additional columns
1759323786,eb78e671c668053cd33626a06c201fde,PennController,6,0,Translation,NULL,Controller-Form,Continuation,_REACTION_TIME_,3655,1759323449127,luure,Any addtional parameters were appended as additional columns
1759323786,eb78e671c668053cd33626a06c201fde,PennController,6,0,Translation,NULL,PennController,31,_Trial_,End,1759323449129,luure,NULL
# 13. Comments.
1759323786,eb78e671c668053cd33626a06c201fde,PennController,22,0,instructions_for_stroop_trial,NULL,PennController,2,_Trial_,Start,1759323449130,NULL
1759323786,eb78e671c668053cd33626a06c201fde,PennController,22,0,instructions_for_stroop_trial,NULL,PennController,2,_Trial_,End,1759323478500,NULL
# 13. ÜbungNr.
# 14. Item.
# 15. Farbe.
# 16. KorrekteAntwort.
# 17. Comments.
1759323786,eb78e671c668053cd33626a06c201fde,PennController,28,0,stroop_trial,NULL,PennController,8,_Trial_,Start,1759323478501,6,GELB,yellow,Übereinstimmung (F),NULL
1759323786,eb78e671c668053cd33626a06c201fde,PennController,28,0,stroop_trial,NULL,Scale,cevap,Choice,NA,Never,6,GELB,yellow,Übereinstimmung (F),No selection happened
1759323786,eb78e671c668053cd33626a06c201fde,PennController,28,0,stroop_trial,NULL,PennController,8,_Trial_,End,1759323481310,6,GELB,yellow,Übereinstimmung (F),NULL
1759323786,eb78e671c668053cd33626a06c201fde,PennController,29,0,stroop_trial,NULL,PennController,9,_Trial_,Start,1759323481311,7,ROT,blue,Keine Übereinstimmung (J),NULL
1759323786,eb78e671c668053cd33626a06c201fde,PennController,29,0,stroop_trial,NULL,Scale,cevap,Choice,Übereinstimmung (F),1759323482318,7,ROT,blue,Keine Übereinstimmung (J),NULL
1759323786,eb78e671c668053cd33626a06c201fde,PennController,29,0,stroop_trial,NULL,PennController,9,_Trial_,End,1759323484120,7,ROT,blue,Keine Übereinstimmung (J),NULL
1759323786,eb78e671c668053cd33626a06c201fde,PennController,25,0,stroop_trial,NULL,PennController,5,_Trial_,Start,1759323484120,3,GRÜN,yellow,Keine Übereinstimmung (J),NULL
1759323786,eb78e671c668053cd33626a06c201fde,PennController,25,0,stroop_trial,NULL,Scale,cevap,Choice,Keine Übereinstimmung (J),1759323485581,3,GRÜN,yellow,Keine Übereinstimmung (J),NULL
1759323786,eb78e671c668053cd33626a06c201fde,PennController,25,0,stroop_trial,NULL,PennController,5,_Trial_,End,1759323486927,3,GRÜN,yellow,Keine Übereinstimmung (J),NULL
1759323786,eb78e671c668053cd33626a06c201fde,PennController,31,0,stroop_trial,NULL,PennController,11,_Trial_,Start,1759323486928,9,BLAU,blue,Übereinstimmung (F),NULL
1759323786,eb78e671c668053cd33626a06c201fde,PennController,31,0,stroop_trial,NULL,Scale,cevap,Choice,Übereinstimmung (F),1759323488166,9,BLAU,blue,Übereinstimmung (F),NULL
1759323786,eb78e671c668053cd33626a06c201fde,PennController,31,0,stroop_trial,NULL,PennController,11,_Trial_,End,1759323489735,9,BLAU,blue,Übereinstimmung (F),NULL
1759323786,eb78e671c668053cd33626a06c201fde,PennController,30,0,stroop_trial,NULL,PennController,10,_Trial_,Start,1759323489736,8,GELB,red,Keine Übereinstimmung (J),NULL
1759323786,eb78e671c668053cd33626a06c201fde,PennController,30,0,stroop_trial,NULL,Scale,cevap,Choice,Keine Übereinstimmung (J),1759323491207,8,GELB,red,Keine Übereinstimmung (J),NULL
1759323786,eb78e671c668053cd33626a06c201fde,PennController,30,0,stroop_trial,NULL,PennController,10,_Trial_,End,1759323492546,8,GELB,red,Keine Übereinstimmung (J),NULL
1759323786,eb78e671c668053cd33626a06c201fde,PennController,26,0,stroop_trial,NULL,PennController,6,_Trial_,Start,1759323492547,4,BLAU,blue,Übereinstimmung (F),NULL
1759323786,eb78e671c668053cd33626a06c201fde,PennController,26,0,stroop_trial,NULL,Scale,cevap,Choice,Übereinstimmung (F),1759323493795,4,BLAU,blue,Übereinstimmung (F),NULL
1759323786,eb78e671c668053cd33626a06c201fde,PennController,26,0,stroop_trial,NULL,PennController,6,_Trial_,End,1759323495354,4,BLAU,blue,Übereinstimmung (F),NULL
1759323786,eb78e671c668053cd33626a06c201fde,PennController,32,0,stroop_trial,NULL,PennController,12,_Trial_,Start,1759323495355,10,ROT,red,Übereinstimmung (F),NULL
1759323786,eb78e671c668053cd33626a06c201fde,PennController,32,0,stroop_trial,NULL,Scale,cevap,Choice,Keine Übereinstimmung (J),1759323496878,10,ROT,red,Übereinstimmung (F),NULL
1759323786,eb78e671c668053cd33626a06c201fde,PennController,32,0,stroop_trial,NULL,PennController,12,_Trial_,End,1759323498161,10,ROT,red,Übereinstimmung (F),NULL
1759323786,eb78e671c668053cd33626a06c201fde,PennController,27,0,stroop_trial,NULL,PennController,7,_Trial_,Start,1759323498162,5,GRÜN,green,Übereinstimmung (F),NULL
1759323786,eb78e671c668053cd33626a06c201fde,PennController,27,0,stroop_trial,NULL,Scale,cevap,Choice,Übereinstimmung (F),1759323499745,5,GRÜN,green,Übereinstimmung (F),NULL
1759323786,eb78e671c668053cd33626a06c201fde,PennController,27,0,stroop_trial,NULL,PennController,7,_Trial_,End,1759323500972,5,GRÜN,green,Übereinstimmung (F),NULL
1759323786,eb78e671c668053cd33626a06c201fde,PennController,24,0,stroop_trial,NULL,PennController,4,_Trial_,Start,1759323500974,2,ROT,green,Keine Übereinstimmung (J),NULL
1759323786,eb78e671c668053cd33626a06c201fde,PennController,24,0,stroop_trial,NULL,Scale,cevap,Choice,Keine Übereinstimmung (J),1759323502591,2,ROT,green,Keine Übereinstimmung (J),NULL
1759323786,eb78e671c668053cd33626a06c201fde,PennController,24,0,stroop_trial,NULL,PennController,4,_Trial_,End,1759323503784,2,ROT,green,Keine Übereinstimmung (J),NULL
1759323786,eb78e671c668053cd33626a06c201fde,PennController,23,0,stroop_trial,NULL,PennController,3,_Trial_,Start,1759323503785,1,BLAU,green,Keine Übereinstimmung (J),NULL
1759323786,eb78e671c668053cd33626a06c201fde,PennController,23,0,stroop_trial,NULL,Scale,cevap,Choice,Keine Übereinstimmung (J),1759323505191,1,BLAU,green,Keine Übereinstimmung (J),NULL
1759323786,eb78e671c668053cd33626a06c201fde,PennController,23,0,stroop_trial,NULL,PennController,3,_Trial_,End,1759323506590,1,BLAU,green,Keine Übereinstimmung (J),NULL
# 13. Comments.
1759323786,eb78e671c668053cd33626a06c201fde,PennController,33,0,main_stroop,NULL,PennController,13,_Trial_,Start,1759323506591,NULL
1759323786,eb78e671c668053cd33626a06c201fde,PennController,33,0,main_stroop,NULL,PennController,13,_Trial_,End,1759323523510,NULL
# 13. Wort.
# 14. Farbe.
# 15. Richtig.
# 16. Comments.
1759323786,eb78e671c668053cd33626a06c201fde,PennController,39,0,stroop,NULL,PennController,52,_Trial_,Start,1759323523511,GRÜN,green,true,NULL
1759323786,eb78e671c668053cd33626a06c201fde,PennController,39,0,stroop,NULL,Scale,cevap,Choice,Übereinstimmung (F),1759323525473,GRÜN,green,true,NULL
1759323786,eb78e671c668053cd33626a06c201fde,PennController,39,0,stroop,NULL,PennController,52,_Trial_,End,1759323526317,GRÜN,green,true,NULL
1759323786,eb78e671c668053cd33626a06c201fde,PennController,58,0,stroop,NULL,PennController,71,_Trial_,Start,1759323526318,ROT,blue,true,NULL
1759323786,eb78e671c668053cd33626a06c201fde,PennController,58,0,stroop,NULL,Scale,cevap,Choice,Keine Übereinstimmung (J),1759323527674,ROT,blue,true,NULL
1759323786,eb78e671c668053cd33626a06c201fde,PennController,58,0,stroop,NULL,PennController,71,_Trial_,End,1759323529127,ROT,blue,true,NULL
1759323786,eb78e671c668053cd33626a06c201fde,PennController,35,0,stroop,NULL,PennController,48,_Trial_,Start,1759323529129,GRÜN,green,true,NULL
1759323786,eb78e671c668053cd33626a06c201fde,PennController,35,0,stroop,NULL,Scale,cevap,Choice,Übereinstimmung (F),1759323530249,GRÜN,green,true,NULL
1759323786,eb78e671c668053cd33626a06c201fde,PennController,35,0,stroop,NULL,PennController,48,_Trial_,End,1759323531936,GRÜN,green,true,NULL
1759323786,eb78e671c668053cd33626a06c201fde,PennController,59,0,stroop,NULL,PennController,72,_Trial_,Start,1759323531938,GRÜN,yellow,true,NULL
1759323786,eb78e671c668053cd33626a06c201fde,PennController,59,0,stroop,NULL,Scale,cevap,Choice,Keine Übereinstimmung (J),1759323533082,GRÜN,yellow,true,NULL
1759323786,eb78e671c668053cd33626a06c201fde,PennController,59,0,stroop,NULL,PennController,72,_Trial_,End,1759323534747,GRÜN,yellow,true,NULL
1759323786,eb78e671c668053cd33626a06c201fde,PennController,54,0,stroop,NULL,PennController,67,_Trial_,Start,1759323534749,GRÜN,green,true,NULL
1759323786,eb78e671c668053cd33626a06c201fde,PennController,54,0,stroop,NULL,Scale,cevap,Choice,Übereinstimmung (F),1759323536503,GRÜN,green,true,NULL
1759323786,eb78e671c668053cd33626a06c201fde,PennController,54,0,stroop,NULL,PennController,67,_Trial_,End,1759323537553,GRÜN,green,true,NULL
1759323786,eb78e671c668053cd33626a06c201fde,PennController,55,0,stroop,NULL,PennController,68,_Trial_,Start,1759323537554,BLAU,blue,true,NULL
1759323786,eb78e671c668053cd33626a06c201fde,PennController,55,0,stroop,NULL,Scale,cevap,Choice,Übereinstimmung (F),1759323538664,BLAU,blue,true,NULL
1759323786,eb78e671c668053cd33626a06c201fde,PennController,55,0,stroop,NULL,PennController,68,_Trial_,End,1759323540361,BLAU,blue,true,NULL
1759323786,eb78e671c668053cd33626a06c201fde,PennController,43,0,stroop,NULL,PennController,56,_Trial_,Start,1759323540362,GRÜN,green,true,NULL
1759323786,eb78e671c668053cd33626a06c201fde,PennController,43,0,stroop,NULL,Scale,cevap,Choice,Übereinstimmung (F),1759323541374,GRÜN,green,true,NULL
1759323786,eb78e671c668053cd33626a06c201fde,PennController,43,0,stroop,NULL,PennController,56,_Trial_,End,1759323543168,GRÜN,green,true,NULL
1759323786,eb78e671c668053cd33626a06c201fde,PennController,51,0,stroop,NULL,PennController,64,_Trial_,Start,1759323543169,GELB,blue,true,NULL
1759323786,eb78e671c668053cd33626a06c201fde,PennController,51,0,stroop,NULL,Scale,cevap,Choice,Keine Übereinstimmung (J),1759323544291,GELB,blue,true,NULL
1759323786,eb78e671c668053cd33626a06c201fde,PennController,51,0,stroop,NULL,PennController,64,_Trial_,End,1759323545979,GELB,blue,true,NULL
1759323786,eb78e671c668053cd33626a06c201fde,PennController,46,0,stroop,NULL,PennController,59,_Trial_,Start,1759323545980,BLAU,yellow,true,NULL
1759323786,eb78e671c668053cd33626a06c201fde,PennController,46,0,stroop,NULL,Scale,cevap,Choice,Keine Übereinstimmung (J),1759323547234,BLAU,yellow,true,NULL
1759323786,eb78e671c668053cd33626a06c201fde,PennController,46,0,stroop,NULL,PennController,59,_Trial_,End,1759323548786,BLAU,yellow,true,NULL
1759323786,eb78e671c668053cd33626a06c201fde,PennController,50,0,stroop,NULL,PennController,63,_Trial_,Start,1759323548787,BLAU,red,false,NULL
1759323786,eb78e671c668053cd33626a06c201fde,PennController,50,0,stroop,NULL,Scale,cevap,Choice,Übereinstimmung (F),1759323549994,BLAU,red,false,NULL
1759323786,eb78e671c668053cd33626a06c201fde,PennController,50,0,stroop,NULL,PennController,63,_Trial_,End,1759323551596,BLAU,red,false,NULL
1759323786,eb78e671c668053cd33626a06c201fde,PennController,45,0,stroop,NULL,PennController,58,_Trial_,Start,1759323551597,GRÜN,red,true,NULL
1759323786,eb78e671c668053cd33626a06c201fde,PennController,45,0,stroop,NULL,Scale,cevap,Choice,Keine Übereinstimmung (J),1759323553114,GRÜN,red,true,NULL
1759323786,eb78e671c668053cd33626a06c201fde,PennController,45,0,stroop,NULL,PennController,58,_Trial_,End,1759323554403,GRÜN,red,true,NULL
1759323786,eb78e671c668053cd33626a06c201fde,PennController,47,0,stroop,NULL,PennController,60,_Trial_,Start,1759323554404,GELB,green,true,NULL
1759323786,eb78e671c668053cd33626a06c201fde,PennController,47,0,stroop,NULL,Scale,cevap,Choice,Keine Übereinstimmung (J),1759323555963,GELB,green,true,NULL
1759323786,eb78e671c668053cd33626a06c201fde,PennController,47,0,stroop,NULL,PennController,60,_Trial_,End,1759323557211,GELB,green,true,NULL
1759323786,eb78e671c668053cd33626a06c201fde,PennController,62,0,stroop,NULL,PennController,75,_Trial_,Start,1759323557212,ROT,green,true,NULL
1759323786,eb78e671c668053cd33626a06c201fde,PennController,62,0,stroop,NULL,Scale,cevap,Choice,Keine Übereinstimmung (J),1759323558302,ROT,green,true,NULL
1759323786,eb78e671c668053cd33626a06c201fde,PennController,62,0,stroop,NULL,PennController,75,_Trial_,End,1759323560024,ROT,green,true,NULL
1759323786,eb78e671c668053cd33626a06c201fde,PennController,36,0,stroop,NULL,PennController,49,_Trial_,Start,1759323560025,BLAU,blue,true,NULL
1759323786,eb78e671c668053cd33626a06c201fde,PennController,36,0,stroop,NULL,Scale,cevap,Choice,Übereinstimmung (F),1759323561226,BLAU,blue,true,NULL
1759323786,eb78e671c668053cd33626a06c201fde,PennController,36,0,stroop,NULL,PennController,49,_Trial_,End,1759323562832,BLAU,blue,true,NULL
1759323786,eb78e671c668053cd33626a06c201fde,PennController,42,0,stroop,NULL,PennController,55,_Trial_,Start,1759323562833,ROT,red,true,NULL
1759323786,eb78e671c668053cd33626a06c201fde,PennController,42,0,stroop,NULL,Scale,cevap,Choice,Übereinstimmung (F),1759323564619,ROT,red,true,NULL
1759323786,eb78e671c668053cd33626a06c201fde,PennController,42,0,stroop,NULL,PennController,55,_Trial_,End,1759323565642,ROT,red,true,NULL
1759323786,eb78e671c668053cd33626a06c201fde,PennController,40,0,stroop,NULL,PennController,53,_Trial_,Start,1759323565642,BLAU,blue,true,NULL
1759323786,eb78e671c668053cd33626a06c201fde,PennController,40,0,stroop,NULL,Scale,cevap,Choice,Übereinstimmung (F),1759323566731,BLAU,blue,true,NULL
1759323786,eb78e671c668053cd33626a06c201fde,PennController,40,0,stroop,NULL,PennController,53,_Trial_,End,1759323568449,BLAU,blue,true,NULL
